id	level	description
IPR002251	InterPro	Chloride channel ClC-plant
IPR002252	InterPro	Glycoside hydrolase, family 36
IPR002253	InterPro	Flavin monooxygenase (FMO) 1
IPR002254	InterPro	Flavin monooxygenase (FMO) 2
IPR002255	InterPro	Flavin monooxygenase (FMO) 3
IPR002256	InterPro	Flavin monooxygenase (FMO) 4
IPR002257	InterPro	Flavin monooxygenase (FMO) 5
IPR002258	InterPro	DEZ orphan receptor
IPR002259	InterPro	Equilibrative nucleoside transporter
IPR002260	InterPro	Gap junction delta-2 protein (Cx36)
IPR002261	InterPro	Gap junction alpha-1 protein (Cx43)
IPR002262	InterPro	Gap junction alpha-3 protein (Cx46)
IPR002263	InterPro	Gap junction alpha-4 protein (Cx37)
IPR002264	InterPro	Gap junction alpha-5 protein (Cx40)
IPR002265	InterPro	Gap junction alpha-6 protein (Cx45)
IPR002266	InterPro	Gap junction alpha-8 protein (Cx50)
IPR002267	InterPro	Gap junction beta-1 protein (Cx32)
IPR002268	InterPro	Gap junction beta-2 protein (Cx26)
IPR002269	InterPro	Gap junction beta-3 protein (Cx31)
IPR002270	InterPro	Gap junction beta-4 protein (Cx31.1)
IPR002271	InterPro	Gap junction beta-5 protein (Cx30.3)
IPR002272	InterPro	Follicle stimulating hormone receptor
IPR002273	InterPro	Lutropin-choriogonadotropic hormone receptor
IPR002274	InterPro	Thyrotropin receptor
IPR002275	InterPro	G protein-coupled receptor 1 orphan
IPR002276	InterPro	G protein-coupled receptor 4 orphan
IPR002277	InterPro	Lysophosphatidic acid receptor EDG-2
IPR002278	InterPro	Melatonin receptor 1A
IPR002279	InterPro	Melatonin receptor type 1C
IPR002280	InterPro	Melatonin-related receptor 1X
IPR002281	InterPro	Protease-activated receptor 2
IPR002282	InterPro	Platelet-activating factor receptor
IPR002283	InterPro	Isopenicillin N synthase
IPR002284	InterPro	GPCR, family 2, vasoactive intestinal peptide receptor 2
IPR002285	InterPro	GPCR, family 2, pituitary adenylate cyclase activating polypeptide type 1 receptor
IPR002288	InterPro	DNA gyrase B subunit, C-terminal
IPR002289	InterPro	Gamma-aminobutyric-acid A receptor, beta subunit
IPR002290	InterPro	Serine/threonine/dual specificity protein kinase, catalytic  domain
IPR002291	InterPro	Phosphorylase kinase, gamma catalytic subunit
IPR002292	InterPro	Ornithine/putrescine carbamoyltransferase
IPR002293	InterPro	Amino acid/polyamine transporter I
IPR002295	InterPro	N6 adenine-specific DNA methyltransferase, D21 class
IPR002296	InterPro	N6 adenine-specific DNA methyltransferase, N12 class
IPR002297	InterPro	DNA-directed DNA-polymerase, family A, mitochondria
IPR002298	InterPro	DNA polymerase A
IPR002299	InterPro	Porin, Neisseria sp. type
IPR002300	InterPro	Aminoacyl-tRNA synthetase, class Ia
IPR002301	InterPro	Isoleucine-tRNA ligase
IPR002302	InterPro	Leucine-tRNA ligase
IPR002303	InterPro	Valine-tRNA ligase
IPR002305	InterPro	Aminoacyl-tRNA synthetase, class Ic
IPR002306	InterPro	Tryptophan-tRNA ligase
IPR002307	InterPro	Tyrosine-tRNA ligase
IPR002310	InterPro	Glycine-tRNA ligase, alpha subunit
IPR002312	InterPro	Aspartyl/Asparaginyl-tRNA synthetase, class IIb
IPR002313	InterPro	Lysine-tRNA ligase, class II
IPR002314	InterPro	Aminoacyl-tRNA synthetase, class II (G/ H/ P/ S), conserved domain
IPR002315	InterPro	Glycyl-tRNA synthetase
IPR002316	InterPro	Proline-tRNA ligase, class IIa
IPR002317	InterPro	Serine-tRNA ligase, type1
IPR002318	InterPro	Alanine-tRNA ligase, class IIc
IPR002319	InterPro	Phenylalanyl-tRNA synthetase
IPR002320	InterPro	Threonine-tRNA ligase, class IIa
IPR002321	InterPro	Cytochrome c, class II
IPR002322	InterPro	Cytochrome c, class III
IPR002323	InterPro	Cytochrome c, class IE
IPR002324	InterPro	Cytochrome c, class ID
IPR002325	InterPro	Cytochrome f
IPR002326	InterPro	Cytochrome c1
IPR002327	InterPro	Cytochrome c, class IA/ IB
IPR002328	InterPro	Alcohol dehydrogenase, zinc-type, conserved site
IPR002330	InterPro	Lipoprotein lipase
IPR002331	InterPro	Pancreatic lipase
IPR002332	InterPro	Nitrogen regulatory protein P-II, urydylation site
IPR002333	InterPro	Hepatic lipase
IPR002334	InterPro	Dol/Ves 1 allergen
IPR002335	InterPro	Myoglobin
IPR002336	InterPro	Erythrocruorin
IPR002337	InterPro	Haemoglobin, beta
IPR002338	InterPro	Haemoglobin, alpha
IPR002339	InterPro	Haemoglobin, pi
IPR002340	InterPro	Haemoglobin, zeta
IPR002343	InterPro	Paraneoplastic encephalomyelitis antigen
IPR002344	InterPro	Lupus La protein
IPR002345	InterPro	Lipocalin
IPR002346	InterPro	Molybdopterin dehydrogenase, FAD-binding
IPR002350	InterPro	Kazal domain
IPR002351	InterPro	Nitrophorin domain
IPR002352	InterPro	Eosinophil major basic protein
IPR002354	InterPro	Interleukin-4
IPR002355	InterPro	Multicopper oxidase, copper-binding site
IPR002358	InterPro	Ribosomal protein L6, conserved site
IPR002359	InterPro	Ribosomal protein L6, conserved site-2
IPR002360	InterPro	Involucrin
IPR002361	InterPro	Antenna complex, alpha subunit conserved site
IPR002362	InterPro	Antenna complex, beta subunit
IPR002363	InterPro	Ribosomal protein L10, eubacterial, conserved site
IPR002364	InterPro	Quinone oxidoreductase/zeta-crystallin, conserved site
IPR002365	InterPro	Terpene synthase, conserved site
IPR002366	InterPro	Defensin propeptide
IPR002367	InterPro	Nociceptin
IPR002368	InterPro	Outer membrane protein, OmpA
IPR002371	InterPro	Flagellar hook-associated protein, FlgK
IPR002373	InterPro	cAMP/cGMP-dependent protein kinase
IPR002374	InterPro	cGMP-dependent kinase
IPR002376	InterPro	Formyl transferase, N-terminal
IPR002379	InterPro	V-ATPase proteolipid subunit C-like domain
IPR002381	InterPro	Ribonuclease phosphorolytic, bacterial-type
IPR002384	InterPro	Osteocalcin/matrix Gla protein
IPR002386	InterPro	Amicyanin/Pseudoazurin
IPR002387	InterPro	Plastocyanin
IPR002388	InterPro	Annexin, type I
IPR002389	InterPro	Annexin, type II
IPR002390	InterPro	Annexin, type III
IPR002391	InterPro	Annexin, type IV
IPR002392	InterPro	Annexin, type V
IPR002393	InterPro	Annexin, type VI
IPR002394	InterPro	Nicotinic acetylcholine receptor
IPR002396	InterPro	Selectin superfamily
IPR002397	InterPro	Cytochrome P450, B-class
IPR002399	InterPro	Cytochrome P450, mitochondrial
IPR002401	InterPro	Cytochrome P450, E-class, group I
IPR002402	InterPro	Cytochrome P450, E-class, group II
IPR002403	InterPro	Cytochrome P450, E-class, group IV
IPR002404	InterPro	Insulin receptor substrate-1, PTB
IPR002405	InterPro	Inhibin, alpha subunit
IPR002406	InterPro	Natriuretic peptide, C type
IPR002407	InterPro	Natriuretic peptide, atrial type
IPR002408	InterPro	Natriuretic peptide, brain type
IPR002409	InterPro	Aflatoxin biosynthesis regulatory protein
IPR002410	InterPro	Peptidase S33
IPR002411	InterPro	Cereal allergen/alpha-amylase inhibitor, rice-type
IPR002415	InterPro	H/ACA ribonucleoprotein complex, subunit Nhp2, eukaryote
IPR002416	InterPro	Type II secretion system protein H
IPR002417	InterPro	Viral spike glycoprotein
IPR002418	InterPro	Transcription regulator Myc
IPR002421	InterPro	5'-3' exonuclease, N-terminal
IPR002423	InterPro	Chaperonin Cpn60/TCP-1
IPR002424	InterPro	Alcohol dehydrogenase, insect-type
IPR002425	InterPro	Alcohol dehydrogenase, Drosophila-type
IPR002426	InterPro	Alcohol dehydrogenase, Ceratitis-type
IPR002427	InterPro	Alcohol dehydrogenase-related
IPR002429	InterPro	Cytochrome c oxidase subunit II C-terminal
IPR002433	InterPro	Ornithine decarboxylase
IPR002434	InterPro	Sodium:neurotransmitter symporter, taurine
IPR002435	InterPro	Sodium:neurotransmitter symporter, noradrenaline
IPR002436	InterPro	Sodium:neurotransmitter symporter, dopamine
IPR002438	InterPro	Sodium:neurotransmitter symporter, orphan
IPR002439	InterPro	Glucose transporter, type 1 (GLUT1)
IPR002440	InterPro	Glucose transporter, type 2 (GLUT2)
IPR002441	InterPro	Glucose transporter, type 4 (GLUT4)
IPR002442	InterPro	Fructose transporter, type 5 (GLUT5)
IPR002443	InterPro	Na/K/Cl co-transporter
IPR002444	InterPro	Na/K/Cl co-transporter 1
IPR002445	InterPro	Na/K/Cl co-transporter 2
IPR002446	InterPro	Lipocalin, bacterial
IPR002447	InterPro	Beta-lactoglobulin
IPR002448	InterPro	Odour-binding protein
IPR002449	InterPro	Retinol binding protein/Purpurin
IPR002452	InterPro	Alpha tubulin
IPR002453	InterPro	Beta tubulin
IPR002454	InterPro	Gamma tubulin
IPR002455	InterPro	GPCR, family 3, gamma-aminobutyric acid receptor, type B
IPR002456	InterPro	GPCR, family 3, gamma-aminobutyric acid receptor, type B1
IPR002457	InterPro	GPCR, family 3, gamma-aminobutyric acid receptor, type B2
IPR002460	InterPro	Alpha-synuclein
IPR002461	InterPro	Beta-synuclein
IPR002463	InterPro	Ornatin
IPR002464	InterPro	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site
IPR002466	InterPro	Adenosine deaminase/editase
IPR002467	InterPro	Peptidase M24A, methionine aminopeptidase, subfamily 1
IPR002468	InterPro	Peptidase M24A, methionine aminopeptidase, subfamily 2
IPR002469	InterPro	Peptidase S9B, dipeptidylpeptidase IV N-terminal
IPR002470	InterPro	Peptidase S9A, prolyl oligopeptidase
IPR002471	InterPro	Peptidase S9, serine active site
IPR002472	InterPro	Palmitoyl protein thioesterase
IPR002475	InterPro	Bcl2-like
IPR002478	InterPro	PUA domain
IPR002480	InterPro	DAHP synthetase, class II
IPR002481	InterPro	Ferric-uptake regulator
IPR002483	InterPro	PWI domain
IPR002484	InterPro	Arterivirus nucleocapsid
IPR002486	InterPro	Nematode cuticle collagen, N-terminal
IPR002487	InterPro	Transcription factor, K-box
IPR002489	InterPro	Glutamate synthase, alpha subunit, C-terminal
IPR002490	InterPro	V-type  ATPase, V0 complex, 116kDa subunit family
IPR002491	InterPro	ABC transporter periplasmic binding domain
IPR002492	InterPro	Transposase, Tc1-like
IPR002493	InterPro	Herpesvirus UL25
IPR002494	InterPro	Keratin-associated protein
IPR002495	InterPro	Glycosyl transferase, family 8
IPR002496	InterPro	Phosphoribosyl-AMP cyclohydrolase domain
IPR002498	InterPro	Phosphatidylinositol-4-phosphate 5-kinase, core
IPR002500	InterPro	Phosphoadenosine phosphosulphate reductase
IPR002501	InterPro	Pseudouridine synthase II
IPR002502	InterPro	N-acetylmuramoyl-L-alanine amidase domain
IPR002504	InterPro	Inorganic polyphosphate/ATP-NAD kinase
IPR002505	InterPro	Phosphate acetyl/butaryl transferase
IPR002506	InterPro	Hepatitis delta virus delta antigen
IPR002507	InterPro	Reovirus non-structural protein sigma NS
IPR002508	InterPro	Cell wall hydrolase/autolysin, catalytic
IPR002509	InterPro	Polysaccharide deacetylase
IPR002511	InterPro	Geminivirus V1 protein
IPR002512	InterPro	Rotavirus A/C, non-structural protein 5
IPR002513	InterPro	Tn3 transposase DDE domain
IPR002514	InterPro	Transposase IS3/IS911family
IPR002515	InterPro	Zinc finger, C2HC-type
IPR002516	InterPro	Glycosyl transferase, family 11
IPR002517	InterPro	Tospovirus nucleocapsid protein
IPR002518	InterPro	Hepatitis C virus non-structural protein NS2
IPR002519	InterPro	Hepatitis C virus envelope glycoprotein E1
IPR002521	InterPro	Hepatitis C virus core protein, C-terminal
IPR002522	InterPro	Hepatitis C virus core protein, N-terminal
IPR002523	InterPro	Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB
IPR002524	InterPro	Cation efflux protein
IPR002525	InterPro	Transposase, IS111A/IS1328/IS1533, N-terminal
IPR002527	InterPro	Picornavirus 2B protein
IPR002528	InterPro	Multi antimicrobial extrusion protein
IPR002529	InterPro	Fumarylacetoacetase, C-terminal
IPR002530	InterPro	Zein seed storage protein
IPR002532	InterPro	Hantavirus glycoprotein G2
IPR002533	InterPro	Alphavirus E3 spike glycoprotein
IPR002534	InterPro	Hantavirus glycoprotein G1
IPR002538	InterPro	Bromovirus movement protein
IPR002540	InterPro	Peptidase S30, polyprotein P1, potyvirus
IPR002541	InterPro	Cytochrome c assembly protein
IPR002543	InterPro	FtsK domain
IPR002544	InterPro	FMRFamide-related peptide-like
IPR002545	InterPro	CheW-like protein
IPR002546	InterPro	Myogenic basic muscle-specific protein
IPR002547	InterPro	tRNA-binding domain
IPR002548	InterPro	Alphavirus E1 glycoprotein
IPR002551	InterPro	Coronavirus S1 glycoprotein
IPR002552	InterPro	Coronavirus S2 glycoprotein
IPR002553	InterPro	Clathrin/coatomer adaptor, adaptin-like, N-terminal
IPR002554	InterPro	Protein phosphatase 2A, regulatory B subunit, B56
IPR002557	InterPro	Chitin binding domain
IPR002558	InterPro	I/LWEQ domain
IPR002559	InterPro	Transposase, IS4-like
IPR002560	InterPro	Transposase IS204/IS1001/IS1096/IS1165
IPR002562	InterPro	3'-5' exonuclease domain
IPR002563	InterPro	Flavin reductase-like, FMN-binding
IPR002567	InterPro	Cell fusion glycoprotein K
IPR002568	InterPro	Carlavirus nucleic acid-binding protein
IPR002569	InterPro	Peptide methionine sulphoxide reductase MsrA
IPR002571	InterPro	Heat-inducible transcription repressor HrcA
IPR002574	InterPro	Coronavirus M matrix/glycoprotein
IPR002579	InterPro	Peptide methionine sulphoxide reductase MrsB
IPR002582	InterPro	Holo-[acyl carrier protein] synthase
IPR002583	InterPro	Ribosomal protein S20
IPR002585	InterPro	Cytochrome d ubiquinol oxidase, subunit I
IPR002587	InterPro	Myo-inositol-1-phosphate synthase
IPR002588	InterPro	Tymovirus methyltransferase
IPR002591	InterPro	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase
IPR002592	InterPro	Viral attachment sigma 1, reoviral
IPR002594	InterPro	Glycoside hydrolase, family 12
IPR002595	InterPro	African swine fever virus, MGF360
IPR002597	InterPro	Herpesvirus major envelope glycoprotein
IPR002605	InterPro	Adenovirus penton base protein
IPR002606	InterPro	Riboflavin kinase, bacterial
IPR002608	InterPro	Paramyxovirus non-structural protein c
IPR002610	InterPro	Peptidase S54, rhomboid
IPR002611	InterPro	IstB-like ATP-binding protein
IPR002614	InterPro	Inner layer core protein VP3, Orbivirus
IPR002615	InterPro	Photosystem I PsaJ, reaction centre subunit IX
IPR002616	InterPro	tRNA-guanine(15) transglycosylase-like
IPR002618	InterPro	UTP--glucose-1-phosphate uridylyltransferase family
IPR002621	InterPro	Geminivirus infecting protein
IPR002624	InterPro	Deoxynucleoside kinase
IPR002627	InterPro	tRNA isopentenyltransferase
IPR002628	InterPro	Photosystem II PsbO, manganese-stabilising
IPR002629	InterPro	Cobalamin-independent methionine synthase MetE, C-terminal/archaeal
IPR002631	InterPro	Plasmid replication protein
IPR002633	InterPro	Bacteriocin, class IIa
IPR002635	InterPro	Chorion protein
IPR002637	InterPro	Ham1-like protein
IPR002638	InterPro	Quinolinate phosphoribosyl transferase, C-terminal
IPR002639	InterPro	Urease accessory protein UreF
IPR002640	InterPro	Arylesterase
IPR002641	InterPro	Patatin/Phospholipase A2-related
IPR002642	InterPro	Lysophospholipase, catalytic domain
IPR002643	InterPro	Polyomavirus agnoprotein
IPR002644	InterPro	Photosystem II PsbZ, reaction centre
IPR002646	InterPro	Poly A polymerase, head domain
IPR002648	InterPro	Isopentenyl transferase
IPR002649	InterPro	tRNA (guanine-N1-)-methyltransferase, bacteria
IPR002650	InterPro	Sulphate adenylyltransferase
IPR002652	InterPro	Importin-alpha, importin-beta-binding domain
IPR002653	InterPro	Zinc finger, A20-type
IPR002654	InterPro	Glycosyl transferase, family 25
IPR002655	InterPro	Acyl-CoA oxidase, C-terminal
IPR002656	InterPro	Acyltransferase 3
IPR002657	InterPro	Bile acid:sodium symporter
IPR002659	InterPro	Glycosyl transferase, family 31
IPR002660	InterPro	Herpesvirus UL6-like
IPR002661	InterPro	Ribosome recycling factor
IPR002662	InterPro	Birnavirus VP2 protein
IPR002663	InterPro	Birnavirus VP3 protein
IPR002666	InterPro	Reduced folate carrier
IPR002669	InterPro	Urease accessory protein UreD
IPR002671	InterPro	Ribosomal protein L22e
IPR002672	InterPro	Ribosomal protein L28e
IPR002673	InterPro	Ribosomal protein L29e
IPR002674	InterPro	Ribosomal protein L37ae
IPR002675	InterPro	Ribosomal protein L38e
IPR002676	InterPro	RimM protein
IPR002677	InterPro	Ribosomal protein L32p
IPR002679	InterPro	Closterovirus coat protein
IPR002680	InterPro	Alternative oxidase
IPR002681	InterPro	Coat protein, Ilarvirus
IPR002682	InterPro	Photosystem II PsbJ
IPR002683	InterPro	Photosystem II PsbP, oxygen evolving complex
IPR002684	InterPro	Biotin synthase/Biotin biosynthesis bifunctional protein BioAB
IPR002685	InterPro	Glycosyl transferase, family 15
IPR002686	InterPro	Transposase IS200-like
IPR002689	InterPro	Cytomegalovirus glycoprotein L
IPR002690	InterPro	Herpesvirus VP23-like capsid protein
IPR002691	InterPro	LIM-domain binding protein
IPR002692	InterPro	Penicillin amidase-like
IPR002693	InterPro	Paramyxovirinae P phosphoprotein C-terminal domain
IPR002694	InterPro	Zinc finger, CHC2-type
IPR002695	InterPro	AICARFT/IMPCHase bienzyme
IPR002699	InterPro	ATPase, V1 complex, subunit D
IPR002701	InterPro	Chorismate mutase
IPR002702	InterPro	Translation repressor RegA
IPR002703	InterPro	Levivirus coat protein
IPR002704	InterPro	Peptidase C7 domain
IPR002705	InterPro	Peptidase C30/C16,  Betacoronavirus
IPR002706	InterPro	DNA-repair protein Xrcc1, N-terminal
IPR002710	InterPro	Dilute
IPR002711	InterPro	HNH endonuclease
IPR002712	InterPro	Toxin CcdB
IPR002717	InterPro	MOZ/SAS-like protein
IPR002719	InterPro	Retinoblastoma-associated protein, B-box
IPR002720	InterPro	Retinoblastoma-associated protein, A-box
IPR002724	InterPro	Pyruvoyl-dependent arginine decarboxylase
IPR002728	InterPro	Diphthamide synthesis, DPH1/DPH2
IPR002730	InterPro	Ribonuclease P/MRP, subunit p29
IPR002734	InterPro	Bacterial bifunctional deaminase-reductase, C-terminal
IPR002735	InterPro	Translation initiation factor IF2/IF5
IPR002736	InterPro	Triphosphoribosyl-dephospho-CoA protein
IPR002738	InterPro	RNase P subunit p30
IPR002742	InterPro	Desulfoferrodoxin, ferrous iron-binding domain
IPR002745	InterPro	Phosphotransferase KptA/Tpt1
IPR002748	InterPro	Cobalamin (vitamin B12) biosynthesis CbiD
IPR002750	InterPro	CobE/GbiG C-terminal domain
IPR002751	InterPro	Cobalamin (vitamin B12) biosynthesis CbiM family
IPR002755	InterPro	DNA primase, small subunit
IPR002758	InterPro	Na+/H+ antiporter subunit E
IPR002759	InterPro	Ribonuclease P/MRP protein subunit
IPR002762	InterPro	Cobalamin (vitamin B12) biosynthesis CbiX
IPR002768	InterPro	50S ribosomal protein L18Ae, archaea
IPR002769	InterPro	Translation initiation factor IF6
IPR002770	InterPro	Formylmethanofuran: tetrahydromethanopterin formyltransferase Ftr, C-terminal
IPR002771	InterPro	Multiple antibiotic resistance (MarC)-related
IPR002772	InterPro	Glycoside hydrolase family 3 C-terminal domain
IPR002773	InterPro	Deoxyhypusine synthase
IPR002774	InterPro	Flagellin, archaea
