id	level	description
PF05489	Pfam	Phage Tail Protein X
PF05491	Pfam	Holliday junction DNA helicase ruvB C-terminus
PF05493	Pfam	ATP synthase subunit H 
PF05494	Pfam	Toluene tolerance, Ttg2 
PF05495	Pfam	CHY zinc finger
PF05496	Pfam	Holliday junction DNA helicase ruvB N-terminus
PF05497	Pfam	Destabilase
PF05498	Pfam	Rapid ALkalinization Factor (RALF) 
PF05499	Pfam	DNA methyltransferase 1-associated protein 1 (DMAP1)
PF05501	Pfam	Domain of unknown function (DUF755) 
PF05502	Pfam	Dynactin p62 family
PF05503	Pfam	Poxvirus G7-like 
PF05504	Pfam	Spore germination B3/ GerAC like, C-terminal 
PF05505	Pfam	Ebola nucleoprotein
PF05506	Pfam	Domain of unknown function (DUF756)
PF05507	Pfam	Microfibril-associated glycoprotein (MAGP)
PF05508	Pfam	RanGTP-binding protein
PF05509	Pfam	TraY domain
PF05510	Pfam	Sarcoglycan alpha/epsilon
PF05511	Pfam	Mitochondrial ATP synthase coupling factor 6
PF05512	Pfam	AWPM-19-like family
PF05513	Pfam	TraA
PF05514	Pfam	HR-like lesion-inducing 
PF05515	Pfam	Viral nucleic acid binding 
PF05517	Pfam	p25-alpha 
PF05518	Pfam	Totivirus coat protein
PF05520	Pfam	Citrus tristeza virus P18 protein
PF05521	Pfam	Phage head-tail joining protein 
PF05522	Pfam	Metallothionein
PF05523	Pfam	WxcM-like, C-terminal 
PF05524	Pfam	PEP-utilising enzyme, N-terminal
PF05525	Pfam	Branched-chain amino acid transport protein
PF05526	Pfam	Rhodococcus equi virulence-associated protein
PF05527	Pfam	Domain of unknown function (DUF758) 
PF05528	Pfam	Coronavirus gene 5 protein
PF05529	Pfam	B-cell receptor-associated protein 31-like 
PF05531	Pfam	Nucleopolyhedrovirus P10 protein
PF05532	Pfam	CsbD-like
PF05533	Pfam	Beet yellows virus-type papain-like endopeptidase C42
PF05534	Pfam	HicB family
PF05535	Pfam	Chromadorea ALT protein
PF05536	Pfam	Neurochondrin
PF05537	Pfam	Borrelia burgdorferi protein of unknown function (DUF759)
PF05538	Pfam	Campylobacter major outer membrane protein
PF05539	Pfam	Pneumovirinae attachment membrane glycoprotein G
PF05540	Pfam	Serpulina hyodysenteriae variable surface protein
PF05541	Pfam	Entomopoxvirus spheroidin protein
PF05542	Pfam	Protein of unknown function (DUF760)
PF05543	Pfam	Staphopain peptidase C47
PF05544	Pfam	Proline racemase
PF05545	Pfam	Cbb3-type cytochrome oxidase component FixQ
PF05546	Pfam	She9 / Mdm33 family
PF05547	Pfam	Immune inhibitor A peptidase M6
PF05548	Pfam	Gametolysin peptidase M11
PF05549	Pfam	Allexivirus 40kDa protein
PF05550	Pfam	Pestivirus Npro endopeptidase C53
PF05551	Pfam	Zinc-binding loop region of homing endonuclease
PF05552	Pfam	Conserved TM helix
PF05553	Pfam	Cotton fibre expressed protein
PF05554	Pfam	Viral hemorrhagic septicemia virus non-virion protein
PF05555	Pfam	Coxiella burnetii protein of unknown function (DUF762)
PF05556	Pfam	Calcineurin-binding protein (Calsarcin)
PF05557	Pfam	Mitotic checkpoint protein
PF05558	Pfam	DREPP plasma membrane polypeptide
PF05559	Pfam	Protein of unknown function (DUF763)
PF05560	Pfam	Bacillus thuringiensis P21 molecular chaperone protein
PF05561	Pfam	Borrelia burgdorferi protein of unknown function (DUF764)
PF05562	Pfam	Cold acclimation protein WCOR413
PF05563	Pfam	Salmonella plasmid virulence protein SpvD
PF05564	Pfam	Dormancy/auxin associated protein
PF05565	Pfam	Siphovirus Gp157
PF05566	Pfam	Orthopoxvirus interleukin 18 binding protein
PF05567	Pfam	Neisseria PilC beta-propeller domain
PF05568	Pfam	African swine fever virus J13L protein
PF05569	Pfam	BlaR1 peptidase M56
PF05570	Pfam	Circovirus protein of unknown function (DUF765)
PF05571	Pfam	Protein of unknown function (DUF766)
PF05572	Pfam	Pregnancy-associated plasma protein-A
PF05573	Pfam	NosL
PF05575	Pfam	Vibrio cholerae RfbT protein
PF05576	Pfam	PS-10 peptidase S37
PF05577	Pfam	Serine carboxypeptidase S28
PF05578	Pfam	Pestivirus NS3 polyprotein peptidase S31
PF05579	Pfam	Equine arteritis virus serine endopeptidase S32
PF05580	Pfam	SpoIVB peptidase S55
PF05581	Pfam	Vibrio chemotaxis protein N terminus
PF05582	Pfam	YabG peptidase U57
PF05584	Pfam	Sulfolobus plasmid regulatory protein
PF05585	Pfam	Putative peptidase (DUF1758)
PF05586	Pfam	Anthrax receptor C-terminus region
PF05587	Pfam	Anthrax receptor extracellular domain
PF05588	Pfam	Clostridium botulinum HA-17 protein
PF05589	Pfam	Protein of unknown function (DUF768)
PF05590	Pfam	Xylella fastidiosa protein of unknown function (DUF769)
PF05591	Pfam	Protein of unknown function (DUF770)
PF05592	Pfam	Bacterial alpha-L-rhamnosidase
PF05593	Pfam	RHS Repeat
PF05594	Pfam	Haemagluttinin repeat
PF05595	Pfam	Domain of unknown function (DUF771) 
PF05596	Pfam	Taeniidae antigen
PF05597	Pfam	Poly(hydroxyalcanoate) granule associated protein (phasin)
PF05598	Pfam	Transposase domain (DUF772)
PF05599	Pfam	Deltaretrovirus Tax protein
PF05600	Pfam	Protein of unknown function (DUF773)
PF05602	Pfam	Cleft lip and palate transmembrane protein 1 (CLPTM1)
PF05603	Pfam	Protein of unknown function (DUF775)
PF05604	Pfam	Protein of unknown function (DUF776)
PF05605	Pfam	Drought induced 19 protein (Di19), zinc-binding
PF05606	Pfam	Borrelia burgdorferi protein of unknown function (DUF777)
PF05608	Pfam	Protein of unknown function (DUF778)
PF05609	Pfam	Lamina-associated polypeptide 1C (LAP1C)
PF05610	Pfam	Protein of unknown function (DUF779)
PF05611	Pfam	Caenorhabditis elegans protein of unknown function (DUF780)
PF05612	Pfam	Mouse protein of unknown function (DUF781)
PF05613	Pfam	Human herpesvirus U15 protein
PF05614	Pfam	Circovirus protein of unknown function (DUF782)
PF05615	Pfam	Tho complex subunit 7
PF05616	Pfam	Neisseria meningitidis TspB protein
PF05617	Pfam	Prolamin-like
PF05618	Pfam	Putative ATP-dependant zinc protease
PF05619	Pfam	Borrelia burgdorferi protein of unknown function (DUF787)
PF05620	Pfam	Protein of unknown function (DUF788)
PF05621	Pfam	Bacterial TniB protein
PF05622	Pfam	HOOK protein
PF05623	Pfam	Protein of unknown function (DUF789)
PF05624	Pfam	Lipolysis stimulated receptor (LSR)
PF05625	Pfam	PAXNEB protein
PF05626	Pfam	Protein of unknown function (DUF790)
PF05627	Pfam	Cleavage site for pathogenic type III effector avirulence factor Avr
PF05628	Pfam	Borrelia membrane protein P13
PF05629	Pfam	Nanovirus component 8 (C8) protein
PF05630	Pfam	Necrosis inducing protein (NPP1)
PF05631	Pfam	Protein of unknown function (DUF791)
PF05632	Pfam	Borrelia burgdorferi protein of unknown function (DUF792)
PF05633	Pfam	Protein of unknown function (DUF793)
PF05634	Pfam	APO RNA-binding
PF05635	Pfam	23S rRNA-intervening sequence protein
PF05636	Pfam	HIGH Nucleotidyl Transferase
PF05637	Pfam	galactosyl transferase GMA12/MNN10 family
PF05638	Pfam	Protein of unknown function (DUF796)
PF05639	Pfam	Pup-like protein
PF05640	Pfam	Na,K-Atpase Interacting protein
PF05641	Pfam	Agenet domain
PF05642	Pfam	Sporozoite P67 surface antigen
PF05643	Pfam	Putative bacterial lipoprotein (DUF799)
PF05644	Pfam	Mitochondrial and peroxisomal fission factor Mff
PF05645	Pfam	RNA polymerase III subunit RPC82
PF05647	Pfam	Tandem-repeating region of mucin, epiglycanin-like
PF05648	Pfam	Peroxisomal biogenesis factor 11 (PEX11)
PF05649	Pfam	Peptidase family M13
PF05650	Pfam	Domain of unknown function (DUF802)
PF05651	Pfam	Putative sugar diacid recognition
PF05652	Pfam	Scavenger mRNA decapping enzyme (DcpS) N-terminal
PF05653	Pfam	Magnesium transporter NIPA
PF05655	Pfam	Pseudomonas avirulence D protein (AvrD)
PF05656	Pfam	Protein of unknown function (DUF805)
PF05657	Pfam	Protein of unknown function (DUF806)
PF05658	Pfam	Head domain of trimeric autotransporter adhesin
PF05659	Pfam	Arabidopsis broad-spectrum mildew resistance protein RPW8
PF05660	Pfam	Coxiella burnetii protein of unknown function (DUF807)
PF05661	Pfam	Protein of unknown function (DUF808)
PF05662	Pfam	Coiled stalk of trimeric autotransporter adhesin
PF05663	Pfam	Protein of unknown function (DUF809)
PF05664	Pfam	Protein of unknown function (DUF810)
PF05666	Pfam	Fels-1 Prophage Protein-like
PF05667	Pfam	Protein of unknown function (DUF812)
PF05669	Pfam	SOH1
PF05670	Pfam	Domain of unknown function (DUF814)
PF05671	Pfam	GETHR pentapeptide repeat (5 copies)
PF05672	Pfam	MAP7 (E-MAP-115) family
PF05673	Pfam	Protein of unknown function (DUF815)
PF05674	Pfam	Baculovirus protein of unknown function (DUF816)
PF05675	Pfam	Protein of unknown function (DUF817)
PF05676	Pfam	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7)
PF05677	Pfam	Chlamydia CHLPS protein (DUF818)
PF05678	Pfam	VQ motif
PF05679	Pfam	Chondroitin N-acetylgalactosaminyltransferase
PF05680	Pfam	ATP synthase E chain
PF05681	Pfam	Fumarate hydratase (Fumerase)
PF05683	Pfam	Fumarase C-terminus
PF05684	Pfam	Protein of unknown function (DUF819)
PF05685	Pfam	Putative restriction endonuclease
PF05686	Pfam	Glycosyl transferase family 90
PF05687	Pfam	Plant protein of unknown function (DUF822)
PF05688	Pfam	Salmonella repeat of unknown function (DUF824)
PF05689	Pfam	Salmonella repeat of unknown function (DUF823)
PF05690	Pfam	Thiazole biosynthesis protein ThiG
PF05691	Pfam	Raffinose synthase or seed imbibition protein Sip1
PF05692	Pfam	Mycoplasma haemagglutinin
PF05693	Pfam	Glycogen synthase
PF05694	Pfam	56kDa selenium binding protein (SBP56)
PF05695	Pfam	Plant protein of unknown function (DUF825)
PF05696	Pfam	Protein of unknown function (DUF826)
PF05697	Pfam	Bacterial trigger factor protein (TF)
PF05698	Pfam	Bacterial trigger factor protein (TF) C-terminus
PF05699	Pfam	hAT family C-terminal dimerisation region
PF05700	Pfam	Breast carcinoma amplified sequence 2 (BCAS2)
PF05701	Pfam	Weak chloroplast movement under blue light
PF05702	Pfam	Herpesvirus UL49.5 envelope/tegument protein
PF05703	Pfam	Auxin canalisation
PF05704	Pfam	Capsular polysaccharide synthesis protein
PF05705	Pfam	Eukaryotic protein of unknown function (DUF829)
PF05706	Pfam	Cyclin-dependent kinase inhibitor 3 (CDKN3)
PF05707	Pfam	Zonular occludens toxin (Zot)
PF05708	Pfam	Orthopoxvirus protein of unknown function (DUF830)
PF05709	Pfam	Phage tail protein
PF05710	Pfam	Coiled coil
PF05711	Pfam	Macrocin-O-methyltransferase (TylF)
PF05712	Pfam	MRG
PF05713	Pfam	Bacterial mobilisation protein (MobC)
PF05714	Pfam	Borrelia burgdorferi virulent strain associated lipoprotein
PF05715	Pfam	Piccolo Zn-finger
PF05716	Pfam	A-kinase anchor protein 110 kDa (AKAP 110)
PF05717	Pfam	IS66 Orf2 like protein
PF05718	Pfam	Poxvirus intermediate transcription factor
PF05719	Pfam	Golgi phosphoprotein 3 (GPP34)
PF05720	Pfam	Cell-cell adhesion domain
PF05721	Pfam	Phytanoyl-CoA dioxygenase (PhyH)
PF05722	Pfam	Ustilago B locus mating-type protein
PF05724	Pfam	Thiopurine S-methyltransferase (TPMT)
PF05725	Pfam	FNIP Repeat
PF05726	Pfam	Pirin C-terminal cupin domain
PF05727	Pfam	Uncharacterised protein family (UPF0228)
PF05728	Pfam	Uncharacterised protein family (UPF0227)
PF05729	Pfam	NACHT domain
PF05730	Pfam	CFEM domain
PF05731	Pfam	TROVE domain
PF05732	Pfam	Firmicute plasmid replication protein (RepL)
PF05733	Pfam	Tenuivirus/Phlebovirus nucleocapsid protein
PF05734	Pfam	Herpesvirus protein of unknown function (DUF832)
PF05735	Pfam	Thrombospondin C-terminal region
PF05736	Pfam	OprF membrane domain
PF05737	Pfam	Collagen binding domain
PF05738	Pfam	Cna protein B-type domain
PF05739	Pfam	SNARE domain
PF05741	Pfam	Nanos RNA binding domain
PF05742	Pfam	NRDE protein
PF05743	Pfam	UEV domain
PF05744	Pfam	Benyvirus P25/P26 protein
PF05745	Pfam	Chlamydia 15 kDa cysteine-rich outer membrane protein (CRPA)
PF05746	Pfam	DALR anticodon binding domain
PF05748	Pfam	Rubella membrane glycoprotein E1
PF05749	Pfam	Rubella membrane glycoprotein E2
PF05750	Pfam	Rubella capsid protein
PF05751	Pfam	FixH
PF05752	Pfam	Calicivirus minor structural protein
PF05753	Pfam	Translocon-associated protein beta (TRAPB)
PF05754	Pfam	Domain of unknown function (DUF834)
PF05755	Pfam	Rubber elongation factor protein (REF)
PF05756	Pfam	S-antigen protein
PF05757	Pfam	Oxygen evolving enhancer protein 3 (PsbQ)
PF05758	Pfam	Ycf1
PF05760	Pfam	Immediate early response protein (IER)
PF05761	Pfam	5' nucleotidase family
PF05762	Pfam	VWA domain containing CoxE-like protein
PF05763	Pfam	Protein of unknown function (DUF835)
PF05764	Pfam	YL1 nuclear protein
PF05766	Pfam	Bacteriophage Lambda NinG protein
PF05767	Pfam	Poxvirus virion envelope protein A14
PF05768	Pfam	Glutaredoxin-like domain (DUF836)
PF05769	Pfam	Protein of unknown function (DUF837)
PF05770	Pfam	Inositol 1, 3, 4-trisphosphate 5/6-kinase
PF05771	Pfam	Poxvirus A31 protein
PF05772	Pfam	NinB protein
PF05773	Pfam	RWD domain
PF05774	Pfam	Herpesvirus helicase-primase complex component
PF05775	Pfam	Enterobacteria AfaD invasin protein
PF05776	Pfam	Papillomavirus E5A protein
PF05777	Pfam	Drosophila accessory gland-specific peptide 26Ab (Acp26Ab)
PF05778	Pfam	Apolipoprotein CIII (Apo-CIII)
PF05781	Pfam	MRVI1 protein
PF05782	Pfam	Extracellular matrix protein 1 (ECM1)
PF05783	Pfam	Dynein light intermediate chain (DLIC)
PF05784	Pfam	Betaherpesvirus UL82/83 protein N terminus
PF05785	Pfam	Rho-activating domain of cytotoxic necrotizing factor
PF05786	Pfam	Condensin complex subunit 2
PF05787	Pfam	Bacterial protein of unknown function (DUF839)
PF05788	Pfam	Orbivirus RNA-dependent RNA polymerase (VP1)
PF05789	Pfam	Baculovirus VP1054 protein
PF05790	Pfam	Immunoglobulin C2-set domain
PF05791	Pfam	Bacillus haemolytic enterotoxin (HBL)
PF05792	Pfam	Candida agglutinin-like (ALS)
PF05793	Pfam	Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)
PF05794	Pfam	T-complex protein 11
PF05795	Pfam	Plasmodium vivax Vir protein
PF05796	Pfam	Chordopoxvirus protein G2
PF05797	Pfam	Yeast trans-acting factor (REP1/REP2)
PF05798	Pfam	Bacteriophage FRD3 protein
PF05800	Pfam	Gas vesicle synthesis protein GvpO
PF05801	Pfam	Lagovirus protein of unknown function (DUF840)
PF05802	Pfam	Enterobacterial EspB protein
PF05803	Pfam	Chordopoxvirus L2 protein
PF05804	Pfam	Kinesin-associated protein (KAP)
PF05805	Pfam	L6 membrane protein
PF05806	Pfam	Noggin
PF05808	Pfam	Podoplanin
PF05810	Pfam	NinF protein
PF05811	Pfam	Eukaryotic protein of unknown function (DUF842)
PF05812	Pfam	Herpesvirus BLRF2 protein
PF05813	Pfam	Orthopoxvirus F7 protein
PF05814	Pfam	Baculovirus protein of unknown function (DUF843)
PF05815	Pfam	Baculovirus protein of unknown function (DUF844)
PF05816	Pfam	Toxic anion resistance protein (TelA)
PF05817	Pfam	Oligosaccharyltransferase subunit Ribophorin II
PF05818	Pfam	Enterobacterial TraT complement resistance protein
PF05819	Pfam	NolX protein
PF05820	Pfam	Baculovirus protein of unknown function (DUF845)
PF05821	Pfam	NADH-ubiquinone oxidoreductase ASHI subunit (CI-ASHI or NDUFB8)
PF05822	Pfam	Pyrimidine 5'-nucleotidase (UMPH-1)
PF05823	Pfam	Nematode fatty acid retinoid binding protein (Gp-FAR-1)
PF05824	Pfam	Pro-melanin-concentrating hormone (Pro-MCH)
PF05825	Pfam	Beta-microseminoprotein (PSP-94)
PF05826	Pfam	Phospholipase A2
PF05827	Pfam	Vacuolar ATP synthase subunit S1 (ATP6S1)
PF05829	Pfam	Adenovirus late L2 mu core protein (Protein X)
PF05830	Pfam	Nodulation protein Z (NodZ)
PF05831	Pfam	GAGE protein
PF05832	Pfam	Eukaryotic protein of unknown function (DUF846)
PF05833	Pfam	Fibronectin-binding protein A N-terminus (FbpA)
PF05834	Pfam	Lycopene cyclase protein
PF05835	Pfam	Synaphin protein
PF05836	Pfam	Chorion protein S16
PF05837	Pfam	Centromere protein H (CENP-H)
PF05838	Pfam	Glycosyl hydrolase 108
PF05839	Pfam	Apc13p protein
PF05840	Pfam	Bacteriophage replication gene A protein (GPA)
PF05841	Pfam	Apc15p protein
PF05842	Pfam	Euplotes octocarinatus mating pheromone protein
PF05843	Pfam	Suppressor of forked protein (Suf)
PF05844	Pfam	YopD protein
PF05845	Pfam	Bacterial phosphonate metabolism protein (PhnH)
PF05846	Pfam	Chordopoxvirus A15 protein
PF05847	Pfam	Nucleopolyhedrovirus late expression factor 3 (LEF-3)
PF05848	Pfam	Firmicute transcriptional repressor of class III stress genes (CtsR)
PF05849	Pfam	Fibroin light chain (L-fibroin)
PF05851	Pfam	Lentivirus virion infectivity factor (VIF)
PF05852	Pfam	Gammaherpesvirus protein of unknown function (DUF848)
PF05853	Pfam	Prokaryotic protein of unknown function (DUF849)
PF05854	Pfam	Non-histone chromosomal protein MC1
PF05856	Pfam	ARP2/3 complex 20 kDa subunit (ARPC4)
PF05857	Pfam	TraX protein
PF05858	Pfam	Bovine immunodeficiency virus surface protein (SU)
PF05859	Pfam	Mis12 protein
PF05860	Pfam	haemagglutination activity domain
PF05861	Pfam	Bacterial phosphonate metabolism protein (PhnI)
PF05862	Pfam	Helicobacter pylori IceA2 protein
PF05864	Pfam	Chordopoxvirus DNA-directed RNA polymerase 7 kDa polypeptide (RPO7)
PF05865	Pfam	Cypovirus polyhedrin protein
PF05866	Pfam	Endodeoxyribonuclease RusA
PF05867	Pfam	Protein of unknown function (DUF851)
PF05868	Pfam	Rotavirus major outer capsid protein VP7
PF05869	Pfam	DNA N-6-adenine-methyltransferase (Dam)
PF05870	Pfam	Phenolic acid decarboxylase (PAD)
PF05871	Pfam	ESCRT-II complex subunit
PF05872	Pfam	Bacterial protein of unknown function (DUF853)
PF05873	Pfam	ATP synthase D chain, mitochondrial (ATP5H)
PF05874	Pfam	Pheromone biosynthesis activating neuropeptide (PBAN)
PF05875	Pfam	Ceramidase
PF05876	Pfam	Phage terminase large subunit (GpA)
PF05878	Pfam	Phytoreovirus nonstructural protein Pns9/Pns10
PF05879	Pfam	Root hair defective 3 GTP-binding protein (RHD3)
PF05880	Pfam	Fijivirus 64 kDa capsid protein
PF05881	Pfam	2',3'-cyclic nucleotide 3'-phosphodiesterase (CNP or CNPase)
PF05883	Pfam	Baculovirus U-box/Ring-like domain
PF05884	Pfam	Interactor of ZYG-11
PF05886	Pfam	Orthopoxvirus F8 protein
PF05887	Pfam	Procyclic acidic repetitive protein (PARP)
PF05889	Pfam	Soluble liver antigen/liver pancreas antigen (SLA/LP autoantigen)
PF05890	Pfam	Eukaryotic rRNA processing protein EBP2
PF05891	Pfam	AdoMet dependent proline di-methyltransferase
PF05892	Pfam	Trichovirus coat protein
PF05893	Pfam	Acyl-CoA reductase (LuxC)
PF05894	Pfam	Podovirus DNA encapsidation protein (Gp16)
PF05895	Pfam	Siphovirus protein of unknown function (DUF859)
PF05896	Pfam	Na(+)-translocating NADH-quinone reductase subunit A (NQRA)
PF05899	Pfam	Protein of unknown function (DUF861)
PF05901	Pfam	Excalibur calcium-binding domain
PF05902	Pfam	4.1 protein C-terminal domain (CTD)
PF05903	Pfam	PPPDE putative peptidase domain
PF05904	Pfam	Plant protein of unknown function (DUF863)
PF05906	Pfam	Herpesvirus-7 repeat of unknown function (DUF865)
PF05907	Pfam	Eukaryotic protein of unknown function (DUF866)
PF05908	Pfam	Protein of unknown function (DUF867)
PF05910	Pfam	Plant protein of unknown function (DUF868)
PF05911	Pfam	Plant protein of unknown function (DUF869)
PF05912	Pfam	Caenorhabditis elegans protein of unknown function (DUF870)
PF05913	Pfam	Bacterial protein of unknown function (DUF871)
PF05914	Pfam	RIB43A
PF05915	Pfam	Eukaryotic protein of unknown function (DUF872)
PF05916	Pfam	GINS complex protein
PF05917	Pfam	Helicobacter pylori protein of unknown function (DUF874)
PF05918	Pfam	Apoptosis inhibitory protein 5 (API5)
PF05919	Pfam	Mitovirus RNA-dependent RNA polymerase
PF05920	Pfam	Homeobox KN domain
PF05922	Pfam	Peptidase inhibitor I9
PF05923	Pfam	APC cysteine-rich region
PF05924	Pfam	SAMP Motif
PF05925	Pfam	Enterobacterial virulence protein IpgD
PF05926	Pfam	Phage head completion protein (GPL)
PF05927	Pfam	Penaeidin
PF05928	Pfam	Zea mays MURB-like protein (MuDR)
PF05929	Pfam	Phage capsid scaffolding protein (GPO) serine peptidase
PF05930	Pfam	Prophage CP4-57 regulatory protein (AlpA)
PF05931	Pfam	Staphylococcal AgrD protein
PF05932	Pfam	Tir chaperone protein (CesT) family
PF05933	Pfam	Fungal ATP synthase protein 8 (A6L)
PF05934	Pfam	Mid-1-related chloride channel (MCLC)
PF05935	Pfam	Arylsulfotransferase (ASST)
PF05936	Pfam	Bacterial protein of unknown function (DUF876)
PF05937	Pfam	EB-1 Binding Domain
PF05938	Pfam	Plant self-incompatibility protein S1
PF05939	Pfam	Phage minor tail protein
PF05940	Pfam	NnrS protein
PF05941	Pfam	Chordopoxvirus A20R protein
PF05942	Pfam	Archaeal PaREP1/PaREP8 family
PF05943	Pfam	Protein of unknown function (DUF877)
PF05944	Pfam	Phage small terminase subunit
PF05946	Pfam	Toxin-coregulated pilus subunit TcpA
PF05947	Pfam	Bacterial protein of unknown function (DUF879)
PF05949	Pfam	Bacterial protein of unknown function (DUF881)
PF05950	Pfam	Orthopoxvirus A36R protein
PF05951	Pfam	Bacterial protein of unknown function (DUF882)
PF05952	Pfam	Bacillus competence pheromone ComX
PF05953	Pfam	Allatostatin
PF05954	Pfam	Phage late control gene D protein (GPD)
PF05955	Pfam	Equine herpesvirus glycoprotein gp2
PF05956	Pfam	APC basic domain
